energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
3750000.0  1160000000000.0  5129000000.0  0.0006244  3.29e-05  4.38e-05
4000000.0  1198000000000.0  4865000000.0  0.0006455  3.32e-05  4.4200000000000004e-05
4500000.0  1259000000000.0  4416000000.0  0.0006859000000000001  3.3900000000000004e-05  4.490000000000001e-05
5000000.0  1303000000000.0  4048000000.0  0.0007247  3.4500000000000005e-05  4.56e-05
5500000.0  1334000000000.0  3741000000.0  0.0007624  3.5000000000000004e-05  4.610000000000001e-05
6000000.0  1354000000000.0  3479999999.9999995  0.0007995000000000001  3.5600000000000005e-05  4.660000000000001e-05
6500000.0  1365000000000.0  3255000000.0  0.0008361000000000001  3.61e-05  4.7100000000000006e-05
7000000.0  1371000000000.0  3059000000.0  0.0008725000000000001  3.65e-05  4.75e-05
8000000.0  1369000000000.0  2735000000.0  0.0009453  3.82e-05  4.83e-05
9000000.0  1357000000000.0  2477000000.0  0.0010184  3.97e-05  4.910000000000001e-05
10000000.0  1341000000000.0  2266000000.0  0.0010923  4.1200000000000005e-05  4.980000000000001e-05
11000000.0  1321000000000.0  2090000000.0  0.0011673000000000002  4.27e-05  5.0400000000000005e-05
12000000.0  1300000000000.0  1941000000.0  0.0012434000000000002  4.4200000000000004e-05  5.1e-05
13000000.0  1279000000000.0  1813000000.0  0.0013208000000000002  4.5700000000000006e-05  5.160000000000001e-05
14000000.0  1258000000000.0  1702000000.0  0.0013995  4.72e-05  5.22e-05
15000000.0  1237000000000.0  1605000000.0  0.0014795  4.860000000000001e-05  5.280000000000001e-05
16000000.0  1217000000000.0  1519000000.0  0.0015609000000000003  5.0100000000000005e-05  5.3400000000000004e-05
17000000.0  1197000000000.0  1442000000.0  0.0016436000000000003  5.160000000000001e-05  5.4000000000000005e-05
18000000.0  1177000000000.0  1373000000.0  0.0017277000000000002  5.31e-05  5.4600000000000006e-05
20000000.0  1140000000000.0  1254000000.0  0.0019001  5.860000000000001e-05  5.5700000000000005e-05
22500000.0  1097000000000.0  1133000000.0  0.0021234  6.690000000000001e-05  5.7100000000000006e-05
25000000.0  1057000000000.0  1034000000.0  0.0023552000000000004  7.47e-05  5.860000000000001e-05
27500000.0  1021000000000.0  952100000.0  0.0025956000000000004  8.230000000000001e-05  6.0100000000000004e-05
