energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
450000000.0  56070000000.0  23850000.0  0.45049999999999996  0.0183  0.0035097000000000006
500000000.0  51480000000.0  21670000.0  0.5435  0.0226  0.004209900000000001
550000000.0  47670000000.0  19870000.0  0.6444  0.0268  0.004964800000000001
600000000.0  44460000000.0  18350000.0  0.753  0.0309  0.005773
650000000.0  41700000000.0  17060000.0  0.8691  0.035  0.006633300000000001
700000000.0  39320000000.0  15940000.0  0.9926  0.0392  0.0075444000000000015
800000000.0  35390000000.0  14110000.0  1.2607  0.0546  0.0095148
900000000.0  32280000000.000004  12669999.999999998  1.5566  0.0689  0.0117
1000000000.0  29760000000.0  11500000.0  1.8792  0.0827  0.013999999999999999
1100000000.0  27670000000.0  10540000.0  2.2277  0.09640000000000001  0.0165
1200000000.0  25920000000.0  9734000.0  2.6010000000000004  0.11  0.0192
1300000000.0  24420000000.0  9045000.0  2.9985000000000004  0.1236  0.022000000000000002
1400000000.0  23120000000.0  8450000.0  3.4193000000000002  0.1373  0.025
1500000000.0  21990000000.0  7931000.0  3.8627  0.151  0.0281
1600000000.0  21000000000.0  7473999.999999999  4.328  0.1649  0.031400000000000004
1700000000.0  20110000000.0  7069000.0  4.8145999999999995  0.1788  0.0348
1800000000.0  19320000000.0  6707000.0  5.3218  0.19280000000000003  0.0383
2000000000.0  17970000000.0  6087000.0  6.3951  0.24559999999999998  0.045700000000000005
2250000000.0  16610000000.0  5461000.0  7.8422  0.32  0.0556
2500000000.0  15510000000.0  4956000.0  9.399700000000001  0.38880000000000003  0.06620000000000001
2750000000.0  14610000000.0  4539000.0  1.11  0.4546  0.07730000000000001
3000000000.0  13850000000.0  4188000.0  1.28  0.5185000000000001  0.0889
3250000000.0  13210000000.0  3890000.0  1.47  0.5809000000000001  0.10099999999999999
3500000000.0  12660000000.0  3633000.0  1.66  0.6424  0.1135
3750000000.0  12190000000.0  3408000.0  1.86  0.703  0.1264
4000000000.0  11770000000.0  3211000.0  2.07  0.7628  0.13970000000000002
4500000000.0  11080000000.000002  2879000.0  2.51  0.9833  0.1671
5000000000.0  10530000000.0  2612000.0  2.97  1.1822  0.1956
5500000000.0  10080000000.0  2391000.0  3.46  1.3679  0.2249
6000000000.0  9707000000.0  2206000.0  3.96  1.5442  0.2548
6500000000.0  9398000000.0  2048000.0  4.49  1.7132  0.2853
7000000000.0  9136000000.0  1912000.0000000002  5.02  1.8763  0.31620000000000004
8000000000.0  8719000000.0  1689000.0000000002  6.15  2.4573  0.3789
9000000000.0  8406000000.0  1514000.0  7.31  2.9622  0.44229999999999997
10000000000.0  8165000000.0  1373000.0  8.52  3.4201  0.5058
