energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
9000000.0  2114000000000.0  27780000000.0  0.0008311000000000001  4.33e-05  5.610000000000001e-05
10000000.0  2277000000000.0  25560000000.0  0.0008759000000000001  4.410000000000001e-05  5.72e-05
11000000.0  2421000000000.0  23690000000.000004  0.0009179000000000001  4.4800000000000005e-05  5.81e-05
12000000.0  2549000000000.0  22100000000.0  0.0009576000000000002  4.5400000000000006e-05  5.8800000000000006e-05
13000000.0  2661000000000.0  20730000000.0  0.0009956000000000001  4.5900000000000004e-05  5.950000000000001e-05
14000000.0  2759000000000.0  19520000000.0  0.0010322  4.63e-05  6.02e-05
15000000.0  2846000000000.0  18470000000.0  0.0010675  4.68e-05  6.0700000000000005e-05
16000000.0  2922000000000.0  17520000000.0  0.0011019  4.72e-05  6.120000000000001e-05
17000000.0  2990000000000.0  16680000000.0  0.0011355  4.75e-05  6.170000000000001e-05
18000000.0  3050000000000.0  15920000000.0  0.0011684000000000002  4.7900000000000006e-05  6.21e-05
20000000.0  3151000000000.0  14610000000.0  0.0012324  4.89e-05  6.290000000000001e-05
22500000.0  3251000000000.0  13260000000.0  0.0013101  5.0400000000000005e-05  6.38e-05
25000000.0  3329000000000.0  12160000000.0  0.0013857000000000001  5.17e-05  6.450000000000001e-05
27500000.0  3391000000000.0  11230000000.0  0.0014597000000000002  5.2900000000000005e-05  6.52e-05
30000000.0  3439000000000.0  10450000000.0  0.0015326  5.4000000000000005e-05  6.58e-05
32500000.0  3477000000000.0  9777000000.0  0.0016047000000000001  5.5100000000000004e-05  6.64e-05
35000000.0  3506000000000.0  9190000000.0  0.001676  5.610000000000001e-05  6.690000000000001e-05
37500000.0  3528000000000.0  8674000000.0  0.0017469  5.7100000000000006e-05  6.740000000000001e-05
40000000.0  3543000000000.0  8217000000.0  0.0018173  5.81e-05  6.790000000000001e-05
45000000.0  3557000000000.0  7442000000.0  0.0019578  6.16e-05  6.88e-05
50000000.0  3556000000000.0  6808999999.999999  0.0020980000000000005  6.49e-05  6.960000000000001e-05
55000000.0  3541000000000.0  6281000000.0  0.0022386000000000003  6.8e-05  7.04e-05
60000000.0  3518000000000.0  5834000000.0  0.00238  7.1e-05  7.120000000000001e-05
65000000.0  3489000000000.0  5450000000.0  0.0025224  7.400000000000001e-05  7.190000000000001e-05
70000000.0  3455000000000.0  5116000000.000001  0.0026662  7.680000000000001e-05  7.26e-05
80000000.0  3379000000000.0  4564000000.0  0.0029584  8.740000000000001e-05  7.390000000000001e-05
90000000.0  3296000000000.0  4126000000.0  0.0032577  9.730000000000001e-05  7.52e-05
100000000.0  3233000000000.0  3768000000.0  0.0035636000000000005  0.0001067  7.650000000000002e-05
110000000.0  3176000000000.0  3471000000.0  0.0038753  0.00011560000000000002  7.77e-05
120000000.0  3104000000000.0  3220000000.0  0.0041934  0.0001242  7.900000000000001e-05
130000000.0  3043000000000.0  3005000000.0  0.004518500000000001  0.0001326  8.02e-05
140000000.0  2984000000000.0  2818000000.0  0.0048501  0.0001408  8.150000000000002e-05
150000000.0  2927000000000.0  2654000000.0000005  0.0051881  0.0001488  8.280000000000001e-05
160000000.0  2872000000000.0  2509000000.0  0.005532700000000001  0.00015670000000000001  8.410000000000001e-05
170000000.0  2820000000000.0  2380000000.0  0.0058839  0.00016450000000000001  8.54e-05
180000000.0  2769000000000.0  2265000000.0  0.0062415000000000005  0.0001722  8.67e-05
200000000.0  2673000000000.0  2066000000.0  0.006976200000000001  0.00020140000000000002  8.94e-05
225000000.0  2561000000000.0  1864000000.0  0.007931200000000001  0.00024270000000000002  9.28e-05
250000000.0  2458000000000.0  1699000000.0  0.008926900000000002  0.0002809  9.650000000000001e-05
275000000.0  2363000000000.0  1563000000.0  0.0099638  0.0003171  0.00010020000000000001
300000000.0  2273000000000.0  1448000000.0000002  0.011000000000000001  0.00035200000000000005  0.00010420000000000001
325000000.0  2190000000000.0  1349000000.0  0.0122  0.00038630000000000007  0.00010820000000000001
350000000.0  2111000000000.0  1264000000.0000002  0.013300000000000001  0.00042  0.00011250000000000001
375000000.0  2037000000000.0  1189000000.0  0.014499999999999999  0.00045350000000000007  0.00011690000000000001
400000000.0  1968000000000.0  1123000000.0  0.0158  0.0004868  0.00012150000000000001
450000000.0  1841000000000.0  1012000000.0  0.0184  0.0006128  0.00013130000000000002
500000000.0  1727000000000.0  922100000.0  0.0212  0.0007303  0.0001418
550000000.0  1626000000000.0  847300000.0  0.0242  0.0008438  0.00015300000000000003
600000000.0  1536000000000.0  784300000.0  0.027400000000000004  0.0009555000000000001  0.00016500000000000003
650000000.0  1455000000000.0  730300000.0  0.030699999999999998  0.0010665000000000002  0.0001777
700000000.0  1382000000000.0  683700000.0  0.0342  0.0011777  0.0001911
800000000.0  1259000000000.0  606900000.0  0.0418  0.0015935  0.0002202
900000000.0  1159000000000.0  546300000.0  0.0501  0.0019783  0.000252
1000000000.0  1078000000000.0  497200000.0  0.059000000000000004  0.0023493000000000003  0.0002865
