energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
40000000.0  3299000000000.0  7134000000.0  0.0018547000000000001  5.780000000000001e-05  6.55e-05
45000000.0  3303000000000.0  6459000000.0  0.0020058000000000003  6.190000000000001e-05  6.64e-05
50000000.0  3293000000000.0  5908000000.0  0.0021571000000000003  6.56e-05  6.730000000000001e-05
55000000.0  3272000000000.0  5449000000.000001  0.0023091  6.92e-05  6.82e-05
60000000.0  3245000000000.0  5060000000.0  0.0024622000000000003  7.27e-05  6.900000000000001e-05
65000000.0  3212000000000.0  4726000000.0  0.0026168000000000003  7.6e-05  6.980000000000002e-05
70000000.0  3176000000000.0  4436000000.0  0.0027731  7.93e-05  7.05e-05
80000000.0  3098000000000.0  3956000000.0  0.0030914000000000002  9.140000000000001e-05  7.2e-05
90000000.0  3016000000000.0  3575000000.0  0.0034182  0.0001026  7.35e-05
100000000.0  2971000000000.0  3265000000.0  0.0037518000000000004  0.00011310000000000001  7.49e-05
110000000.0  2899000000000.0  3007000000.0  0.004092200000000001  0.0001231  7.64e-05
120000000.0  2837000000000.0  2789000000.0  0.0044406  0.0001328  7.780000000000001e-05
130000000.0  2778000000000.0  2602000000.0  0.0047964  0.0001421  7.93e-05
140000000.0  2721000000000.0  2440000000.0  0.0051599  0.00015130000000000002  8.070000000000001e-05
150000000.0  2666000000000.0  2298000000.0  0.005530900000000001  0.00016030000000000002  8.220000000000002e-05
160000000.0  2613000000000.0  2172000000.0  0.005909500000000001  0.00016910000000000002  8.37e-05
170000000.0  2562000000000.0  2060000000.0  0.006295700000000001  0.00017790000000000001  8.52e-05
180000000.0  2513000000000.0  1960000000.0  0.006689500000000001  0.0001865  8.67e-05
200000000.0  2420000000000.0  1787999999.9999998  0.007500100000000001  0.00021920000000000004  8.99e-05
225000000.0  2312000000000.0  1612000000.0  0.0085564  0.0002655  9.390000000000002e-05
250000000.0  2213000000000.0  1470000000.0  0.0096611  0.0003083  9.820000000000002e-05
275000000.0  2121000000000.0  1351999999.9999998  0.0108  0.0003491  0.0001026
300000000.0  2035000000000.0  1252000000.0  0.012  0.0003886  0.00010720000000000002
325000000.0  1955000000000.0  1167000000.0  0.013300000000000001  0.0004273  0.00011210000000000001
350000000.0  1881000000000.0  1093000000.0  0.0146  0.00046560000000000004  0.00011710000000000001
375000000.0  1811000000000.0  1028000000.0  0.0159  0.0005037  0.00012240000000000002
400000000.0  1745000000000.0  971100000.0  0.0173  0.0005418  0.00012780000000000002
450000000.0  1627000000000.0  874900000.0  0.0203  0.0006858000000000001  0.0001394
500000000.0  1522000000000.0  796800000.0  0.0235  0.0008203  0.0001519
550000000.0  1430000000000.0  732100000.0  0.0269  0.0009506000000000001  0.00016530000000000003
600000000.0  1348000000000.0  677500000.0  0.0305  0.0010789  0.00017960000000000003
650000000.0  1276000000000.0  630899999.9999999  0.034300000000000004  0.0012066000000000002  0.00019470000000000002
700000000.0  1211000000000.0  590600000.0  0.0383  0.0013344000000000001  0.00021070000000000003
800000000.0  1103000000000.0  524200000.0  0.046900000000000004  0.0018114000000000001  0.0002452
900000000.0  1017000000000.0  471800000.0  0.0564  0.0022513000000000003  0.0002829
1000000000.0  947300000000.0  429300000.0  0.0666  0.002674  0.0003236
