energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
1100000000.0  9822000000.0  3686000.0  6.3254  0.2735  0.054400000000000004
1200000000.0  9225000000.0  3403000.0  7.375900000000001  0.3115  0.0631
1300000000.0  8717000000.0  3161000.0  8.4909  0.34950000000000003  0.0723
1400000000.0  8278000000.0  2952000.0  9.6679  0.3875  0.0819
1500000000.0  7896000000.0  2770000.0  1.09  0.4255  0.0919
1600000000.0  7560000000.0  2610000.0  1.22  0.4636  0.1024
1700000000.0  7262000000.0  2468000.0  1.35  0.5018  0.11320000000000001
1800000000.0  6996000000.0  2341000.0  1.5  0.54  0.1244
2000000000.0  6542000000.0  2124000.0  1.79  0.6838  0.1478
2250000000.0  6086000000.0  1905000.0  2.19  0.8851000000000001  0.17870000000000003
2500000000.0  5720000000.0  1728000.0  2.61  1.0699  0.2113
2750000000.0  5420000000.0  1582000.0  3.06  1.2452  0.2454
3000000000.0  5171000000.0  1459000.0  3.53  1.4140000000000001  0.2808
3250000000.0  4959000000.0  1354999.9999999998  4.03  1.5781  0.3173
3500000000.0  4779000000.0  1265000.0000000002  4.54  1.7383000000000002  0.3547
3750000000.0  4623000000.0  1187000.0  5.07  1.8953  0.39299999999999996
4000000000.0  4488000000.0  1118000.0  5.62  2.0493  0.43210000000000004
4500000000.0  4264000000.0  1002000.0  6.76  2.6124  0.5121
5000000000.0  4087000000.0  908500.0  7.96  3.1157  0.594
5500000000.0  3945000000.0  831500.0  9.21  3.5810000000000004  0.6772
6000000000.0  3829000000.0  766900.0  10.49  4.0187  0.7613
6500000000.0  3733000000.0  711900.0  11.81  4.4346  0.846
7000000000.0  3653000000.0  664399.9999999999  13.17  4.8324  0.9309999999999999
8000000000.0  3528000000.0  586800.0  15.95  6.238099999999999  1.1008
9000000000.0  3437000000.0  525800.0  18.82  7.4468  1.2695
10000000000.0  3370000000.0  476600.0  21.76  8.5309  1.4362000000000001
