energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
700000.0  412900000000.0  189300000000.0  0.0001104  1.4900000000000001e-05  1.45e-05
800000.0  434099999999.99994  175000000000.0  0.0001263  1.64e-05  1.62e-05
900000.0  454600000000.0  162900000000.0  0.000142  1.77e-05  1.7800000000000002e-05
1000000.0  474799999999.99994  152600000000.0  0.0001576  1.8900000000000002e-05  1.93e-05
1100000.0  494799999999.99994  143700000000.0  0.0001729  2.01e-05  2.08e-05
1200000.0  514799999999.99994  135900000000.0  0.00018800000000000002  2.11e-05  2.2200000000000004e-05
1300000.0  534799999999.99994  129100000000.0  0.00020280000000000002  2.2100000000000002e-05  2.36e-05
1400000.0  554900000000.0  122899999999.99998  0.00021730000000000002  2.3e-05  2.4800000000000003e-05
1500000.0  575200000000.0  117400000000.0  0.00023150000000000002  2.39e-05  2.6000000000000002e-05
1600000.0  595600000000.0  112500000000.0  0.0002455  2.4700000000000004e-05  2.7200000000000004e-05
1700000.0  616200000000.0  108000000000.0  0.0002591  2.54e-05  2.8300000000000003e-05
1800000.0  637000000000.0  103800000000.00002  0.0002725  2.61e-05  2.9400000000000003e-05
2000000.0  679100000000.0  96590000000.0  0.0002983  2.75e-05  3.13e-05
2250000.0  732800000000.0  88980000000.0  0.0003291  2.9e-05  3.3600000000000004e-05
2500000.0  787800000000.0  82609999999.99998  0.00035810000000000003  3.0400000000000004e-05  3.55e-05
2750000.0  844000000000.0  77180000000.0  0.00038560000000000005  3.15e-05  3.7300000000000005e-05
3000000.0  901300000000.0  72500000000.0  0.0004116  3.2500000000000004e-05  3.8900000000000004e-05
3250000.0  959700000000.0  68410000000.0  0.00043620000000000003  3.33e-05  4.0300000000000004e-05
3500000.0  1019000000000.0  64800000000.00001  0.00045960000000000006  3.41e-05  4.16e-05
3750000.0  1079000000000.0  61600000000.0  0.0004819  3.4800000000000006e-05  4.2800000000000004e-05
4000000.0  1139000000000.0  58730000000.0  0.000503  3.54e-05  4.39e-05
