energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
225000000.0  1448000000000.0  864800000.0  0.0121  0.0004037  0.00010660000000000002
250000000.0  1373000000000.0  787900000.0  0.0138  0.00047560000000000007  0.00011470000000000001
275000000.0  1306000000000.0  724100000.0  0.015700000000000002  0.0005443000000000001  0.0001232
300000000.0  1244000000000.0  670400000.0  0.0177  0.0006113000000000001  0.00013220000000000001
325000000.0  1187000000000.0  624400000.0  0.0197  0.0006774  0.0001416
350000000.0  1135000000000.0  584600000.0  0.0219  0.0007431000000000001  0.00015150000000000002
375000000.0  1086000000000.0  549800000.0  0.024100000000000003  0.0008089000000000001  0.0001618
400000000.0  1041000000000.0  519100000.0  0.0265  0.000875  0.00017250000000000002
450000000.0  961200000000.0  467399999.99999994  0.0315  0.0011256  0.00019530000000000003
500000000.0  892099999999.9999  425400000.0  0.0369  0.0013611000000000003  0.00021980000000000003
550000000.0  832400000000.0  390700000.0  0.042699999999999995  0.0015902000000000002  0.0002461
600000000.0  780699999999.9999  361400000.0  0.0489  0.0018169000000000002  0.00027420000000000005
650000000.0  736000000000.0  336400000.00000006  0.0555  0.0020433000000000005  0.0003039
700000000.0  697099999999.9999  314800000.0  0.0625  0.0022703000000000003  0.0003353
800000000.0  634100000000.0  279200000.0  0.0775  0.0031133000000000003  0.00040290000000000004
900000000.0  586600000000.0  251200000.0  0.09390000000000001  0.0038839  0.00047620000000000003
1000000000.0  550800000000.0  228400000.0  0.1115  0.0046144  0.0005543000000000001
