energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
1800000.0  634400000000.0  15550000000.0  0.00044200000000000006  3.6e-05  4.58e-05
2000000.0  689700000000.0  14330000000.0  0.0004712  3.680000000000001e-05  4.72e-05
2250000.0  759400000000.0  13070000000.0  0.0005047000000000001  3.76e-05  4.860000000000001e-05
2500000.0  829100000000.0  12030000000.0  0.0005355000000000001  3.83e-05  4.980000000000001e-05
2750000.0  897800000000.0  11150000000.0  0.0005638  3.88e-05  5.08e-05
3000000.0  964800000000.0  10410000000.0  0.0005902  3.9300000000000007e-05  5.17e-05
3250000.0  1029000000000.0  9761000000.0  0.0006148  3.97e-05  5.25e-05
3500000.0  1091000000000.0  9198000000.0  0.0006381000000000001  4e-05  5.31e-05
3750000.0  1149000000000.0  8701000000.0  0.0006601  4.0300000000000004e-05  5.3700000000000004e-05
4000000.0  1204000000000.0  8259000000.0  0.0006811  4.06e-05  5.42e-05
4500000.0  1303000000000.0  7507000000.0  0.0007205  4.1200000000000005e-05  5.52e-05
5000000.0  1387000000000.0  6889000000.0  0.0007574  4.18e-05  5.5900000000000004e-05
5500000.0  1457000000000.0  6373000000.0  0.0007923000000000001  4.2300000000000005e-05  5.660000000000001e-05
6000000.0  1515000000000.0  5933000000.000001  0.0008257  4.27e-05  5.7100000000000006e-05
6500000.0  1562000000000.0  5555000000.0  0.000858  4.3e-05  5.7600000000000004e-05
7000000.0  1599000000000.0  5225000000.0  0.0008894  4.3400000000000005e-05  5.81e-05
8000000.0  1652000000000.0  4677000000.0  0.0009506000000000001  4.4500000000000004e-05  5.89e-05
9000000.0  1684000000000.0  4240000000.0  0.0010103  4.5400000000000006e-05  5.9600000000000005e-05
10000000.0  1702000000000.0  3883000000.0  0.0010691000000000001  4.63e-05  6.02e-05
11000000.0  1709000000000.0  3584000000.0  0.0011276  4.72e-05  6.080000000000001e-05
12000000.0  1710000000000.0  3331000000.0  0.0011859000000000001  4.81e-05  6.13e-05
13000000.0  1705000000000.0  3114000000.0  0.0012443000000000003  4.89e-05  6.18e-05
14000000.0  1697000000000.0  2925000000.0  0.0013029  4.97e-05  6.230000000000001e-05
15000000.0  1687000000000.0  2759000000.0  0.0013619  5.05e-05  6.280000000000001e-05
16000000.0  1674000000000.0  2612000000.0  0.0014212  5.13e-05  6.32e-05
17000000.0  1660000000000.0  2481000000.0  0.0014811000000000002  5.2100000000000006e-05  6.360000000000001e-05
18000000.0  1645000000000.0  2363000000.0  0.0015415000000000001  5.2900000000000005e-05  6.400000000000001e-05
20000000.0  1613000000000.0  2160000000.0  0.0016640000000000001  5.580000000000001e-05  6.48e-05
22500000.0  1570000000000.0  1953000000.0  0.0018209  6.030000000000001e-05  6.58e-05
25000000.0  1526000000000.0  1784000000.0  0.0019822  6.460000000000001e-05  6.670000000000001e-05
27500000.0  1482000000000.0  1644000000.0  0.0021482000000000003  6.900000000000001e-05  6.76e-05
30000000.0  1440000000000.0  1525000000.0  0.0023191  7.33e-05  6.860000000000001e-05
32500000.0  1399000000000.0  1423000000.0  0.0024951  7.75e-05  6.950000000000001e-05
35000000.0  1360000000000.0  1335000000.0  0.0026761000000000003  8.180000000000001e-05  7.04e-05
37500000.0  1323000000000.0  1257000000.0  0.0028623000000000003  8.61e-05  7.14e-05
40000000.0  1287000000000.0  1189000000.0  0.0030537000000000003  9.050000000000002e-05  7.240000000000001e-05
45000000.0  1222000000000.0  1073000000.0000001  0.0034521  0.00010690000000000001  7.44e-05
