energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
16000000.0  2034000000000.0  4094000000.0  0.0013122000000000001  4.9600000000000006e-05  6.3e-05
17000000.0  2032000000000.0  3890000000.0  0.0013612000000000001  5.02e-05  6.340000000000001e-05
18000000.0  2028000000000.0  3706999999.9999995  0.0014103000000000002  5.08e-05  6.38e-05
20000000.0  2013000000000.0  3391000000.0  0.0015091  5.280000000000001e-05  6.450000000000001e-05
22500000.0  1987000000000.0  3068000000.0  0.0016338000000000001  5.5900000000000004e-05  6.53e-05
25000000.0  1954000000000.0  2805000000.0000005  0.0017604  5.89e-05  6.610000000000001e-05
27500000.0  1918000000000.0  2586000000.0  0.0018893000000000002  6.18e-05  6.690000000000001e-05
30000000.0  1880000000000.0  2400000000.0  0.0020208  6.47e-05  6.76e-05
32500000.0  1841000000000.0  2241000000.0  0.0021550000000000002  6.75e-05  6.840000000000001e-05
35000000.0  1802000000000.0  2102999999.9999998  0.002292  7.04e-05  6.910000000000001e-05
37500000.0  1764000000000.0  1981000000.0  0.002432  7.33e-05  6.980000000000002e-05
40000000.0  1726000000000.0  1874000000.0  0.0025751000000000003  7.620000000000001e-05  7.060000000000001e-05
45000000.0  1655000000000.0  1693000000.0  0.0028706  8.710000000000002e-05  7.2e-05
50000000.0  1588000000000.0  1545000000.0  0.0031788000000000003  9.77e-05  7.35e-05
55000000.0  1531000000000.0  1423000000.0  0.0034992000000000005  0.0001079  7.510000000000001e-05
60000000.0  1488000000000.0  1319000000.0  0.0038302  0.0001178  7.670000000000001e-05
65000000.0  1438000000000.0  1230000000.0  0.004171600000000001  0.0001275  7.83e-05
70000000.0  1397000000000.0  1153000000.0  0.0045241000000000005  0.00013720000000000003  8e-05
80000000.0  1322000000000.0  1026000000.0  0.005259500000000001  0.00017250000000000002  8.35e-05
90000000.0  1258000000000.0  925700000.0  0.0060342  0.00020470000000000002  8.720000000000002e-05
100000000.0  1202000000000.0  843900000.0000001  0.0068467  0.00023510000000000002  9.11e-05
110000000.0  1153000000000.0  776100000.0  0.0076957000000000015  0.00026430000000000003  9.53e-05
120000000.0  1108000000000.0  718900000.0  0.008580200000000001  0.0002927  9.960000000000002e-05
130000000.0  1067000000000.0  669899999.9999999  0.009499500000000001  0.00032060000000000004  0.00010420000000000001
140000000.0  1030000000000.0  627500000.0  0.0105  0.0003482  0.000109
150000000.0  995300000000.0  590400000.0  0.011399999999999999  0.0003754  0.00011390000000000002
160000000.0  963199999999.9999  557600000.0  0.0125  0.00040260000000000003  0.00011910000000000001
170000000.0  933199999999.9999  528500000.0  0.013500000000000002  0.00042970000000000004  0.0001245
180000000.0  905100000000.0  502400000.0  0.0146  0.00045670000000000004  0.00013000000000000002
200000000.0  853400000000.0  457500000.0  0.0169  0.0005593000000000001  0.0001416
225000000.0  796100000000.0  412099999.99999994  0.0199  0.0007056000000000001  0.00015720000000000003
250000000.0  745400000000.0001  375200000.0  0.0232  0.0008425  0.00017390000000000003
275000000.0  700100000000.0  344600000.0  0.026600000000000002  0.0009751000000000001  0.00019160000000000002
300000000.0  659500000000.0  318900000.0  0.030299999999999997  0.001106  0.00021050000000000002
325000000.0  622900000000.0  296900000.0  0.0342  0.0012367  0.00023050000000000002
350000000.0  589900000000.0  277800000.0  0.0383  0.0013682  0.00025160000000000004
375000000.0  560000000000.0  261200000.0  0.042699999999999995  0.0015010000000000002  0.00027390000000000004
400000000.0  532900000000.0  246499999.99999997  0.0472  0.0016355000000000002  0.0002972
450000000.0  486200000000.0  221799999.99999997  0.0571  0.0021478  0.0003473
500000000.0  447700000000.00006  201800000.0  0.0678  0.0026308  0.0004018
550000000.0  416000000000.0  185199999.99999997  0.07940000000000001  0.0031013000000000004  0.0004606000000000001
600000000.0  390000000000.0  171300000.0  0.09179999999999999  0.0035657  0.0005235000000000001
650000000.0  368700000000.0  159300000.0  0.105  0.0040259  0.0005901
700000000.0  351400000000.0  149000000.0  0.11880000000000002  0.0044818  0.0006600000000000001
800000000.0  326400000000.0  132100000.0  0.1484  0.0061303  0.0008082
900000000.0  299500000000.0  118800000.0  0.1804  0.007623500000000001  0.0009669
1000000000.0  276000000000.0  108000000.0  0.2152  0.009078000000000001  0.0011376000000000001
1100000000.0  256300000000.0  99040000.0  0.2528  0.0105  0.0013203000000000002
1200000000.0  239500000000.0  91530000.0  0.29309999999999997  0.012  0.0015149000000000002
1300000000.0  225100000000.00003  85120000.0  0.3362  0.0134  0.0017212000000000002
1400000000.0  212600000000.00003  79580000.0  0.38189999999999996  0.0149  0.0019390000000000002
1500000000.0  201600000000.0  74740000.0  0.4302  0.016399999999999998  0.0021680000000000002
1600000000.0  191800000000.0  70480000.0  0.4811  0.0179  0.0024080000000000004
1700000000.0  183100000000.0  66700000.0  0.5344  0.0195  0.0026588000000000002
1800000000.0  175300000000.0  63320000.0  0.5902000000000001  0.021  0.0029201
2000000000.0  161800000000.0  57520000.0  0.7090000000000001  0.0269  0.0034738000000000004
2250000000.0  148000000000.0  51670000.0  0.8706  0.0353  0.0042217
2500000000.0  136900000000.0  46930000.0  1.0463  0.0432  0.005028400000000001
2750000000.0  127600000000.0  43020000.0  1.2355  0.050800000000000005  0.005891200000000001
3000000000.0  119700000000.0  39730000.0  1.4378  0.0584  0.006807200000000001
3250000000.0  113000000000.0  36920000.0  1.6525999999999998  0.0658  0.0077741
3500000000.0  107200000000.0  34500000.0  1.8797  0.0733  0.0087893
3750000000.0  102200000000.0  32390000.0  2.1185  0.08070000000000001  0.009850700000000002
4000000000.0  97720000000.0  30530000.0  2.3687  0.08810000000000001  0.011000000000000001
4500000000.0  90210000000.00002  27400000.0  2.9013  0.11599999999999999  0.013300000000000001
5000000000.0  84130000000.0  24880000.000000004  3.4753  0.1416  0.0158
5500000000.0  79130000000.0  22790000.000000004  4.0881  0.1661  0.0184
6000000000.0  74920000000.0  21040000.0  4.7375  0.18989999999999999  0.0212
6500000000.0  71350000000.0  19550000.0  5.4214  0.21309999999999998  0.024
7000000000.0  68280000000.0  18260000.0  6.1377999999999995  0.23600000000000002  0.027000000000000003
8000000000.0  63270000000.0  16149999.999999998  7.6596  0.3196  0.0333
9000000000.0  59360000000.0  14490000.0  9.2916  0.3943  0.039900000000000005
10000000000.0  56240000000.0  13150000.0  1.1  0.4642  0.0467
