energy[eV]  elec[eV/m]    nuclear[eV/m]  range[m]   longitudinal[m]    lateral[m]
130000.0  81590000000.0  94299999.99999999  0.00017500000000000003  1.3100000000000002e-05  1.76e-05
140000.0  79650000000.0  88770000.0  0.00018730000000000003  1.3400000000000002e-05  1.8100000000000003e-05
150000.0  77660000000.0  83909999.99999999  0.0001999  1.3700000000000003e-05  1.8500000000000002e-05
160000.0  75690000000.0  79590000.00000001  0.00021280000000000002  1.4e-05  1.9e-05
170000.0  73740000000.0  75720000.0  0.00022610000000000002  1.43e-05  1.95e-05
180000.0  71840000000.0  72240000.0  0.0002397  1.46e-05  2e-05
200000.0  68240000000.0  66230000.00000001  0.0002681  1.54e-05  2.1000000000000002e-05
225000.0  64150000000.0  60070000.0  0.0003056  1.67e-05  2.2300000000000003e-05
250000.0  60519999999.99999  55020000.0  0.0003455  1.8e-05  2.3700000000000003e-05
275000.0  57290000000.0  50809999.99999999  0.00038770000000000005  1.94e-05  2.51e-05
300000.0  54429999999.99999  47240000.0  0.0004323  2.08e-05  2.6600000000000003e-05
325000.0  51890000000.0  44170000.0  0.0004791  2.2300000000000003e-05  2.82e-05
350000.0  49600000000.0  41500000.0  0.0005281000000000001  2.3800000000000003e-05  2.9900000000000005e-05
375000.0  47550000000.0  39150000.0  0.0005793  2.5300000000000002e-05  3.1700000000000005e-05
400000.0  45690000000.0  37080000.0  0.0006327  2.6900000000000003e-05  3.35e-05
450000.0  42450000000.0  33550000.0  0.0007458  3.2200000000000003e-05  3.740000000000001e-05
500000.0  39710000000.0  30680000.0  0.0008671  3.740000000000001e-05  4.16e-05
550000.0  37360000000.0  28290000.0  0.0009964000000000002  4.25e-05  4.6e-05
600000.0  35320000000.0  26260000.0  0.0011335  4.77e-05  5.08e-05
650000.0  33520000000.0  24520000.000000004  0.0012783  5.2900000000000005e-05  5.5700000000000005e-05
700000.0  31930000000.0  23010000.0  0.0014306000000000002  5.8200000000000005e-05  6.1e-05
800000.0  29210000000.0  20510000.0  0.0017569  7.61e-05  7.22e-05
900000.0  26980000000.0  18530000.0  0.002112  9.310000000000001e-05  8.43e-05
1000000.0  25099999999.999996  16920000.0  0.0024951  0.00010980000000000001  9.730000000000001e-05
1100000.0  23670000000.0  15580000.0  0.002904  0.0001262  0.0001111
1200000.0  22270000000.0  14450000.000000002  0.0033382000000000004  0.00014250000000000002  0.00012570000000000002
1300000.0  21080000000.0  13470000.000000002  0.0037983  0.00015900000000000002  0.000141
1400000.0  20030000000.0  12630000.0  0.0042836  0.0001756  0.00015710000000000002
1500000.0  19100000000.0  11890000.0  0.0047934  0.0001924  0.00017390000000000003
1600000.0  18260000000.0  11240000.0  0.005327300000000001  0.00020940000000000002  0.00019140000000000002
1700000.0  17500000000.0  10660000.000000002  0.0058852  0.00022660000000000003  0.00020960000000000003
1800000.0  16810000000.0  10140000.0  0.0064666  0.00024410000000000002  0.00022850000000000002
2000000.0  15590000000.0  9248000.0  0.0076988000000000004  0.0003054  0.0002683
2250000.0  14330000000.0  8339000.000000001  0.009367200000000001  0.00039270000000000006  0.0003218
2500000.0  13270000000.0  7601000.0  0.011200000000000002  0.00047560000000000007  0.00037920000000000006
2750000.0  12370000000.000002  6989000.0  0.0131  0.0005569  0.00044050000000000003
3000000.0  11600000000.0  6472000.0  0.0152  0.0006377  0.0005056
3250000.0  10930000000.0  6030000.0  0.0174  0.0007188  0.0005745
3500000.0  10340000000.0  5647000.0  0.0198  0.0008005  0.0006471
3750000.0  9816000000.0  5313000.0  0.0222  0.0008831  0.0007232
4000000.0  9347000000.0  5017000.0  0.0248  0.0009668000000000002  0.000803
4500000.0  8542999999.999999  4519000.0  0.0304  0.0012666  0.000973
5000000.0  7877999999.999999  4114999.9999999995  0.0365  0.0015503000000000001  0.0011569
5500000.0  7317000000.0  3780000.0000000005  0.0431  0.0018279000000000001  0.0013544000000000002
6000000.0  6838000000.0  3498000.0  0.0501  0.0021042  0.0015651
6500000.0  6423000000.0  3257000.0  0.057699999999999994  0.0023817  0.0017889
7000000.0  6060000000.0  3048000.0  0.06570000000000001  0.0026617000000000004  0.0020255000000000004
8000000.0  5453000000.0  2705000.0  0.083  0.0036668000000000004  0.0025367000000000002
9000000.0  4967000000.0  2434000.0  0.10220000000000001  0.004609200000000001  0.0030974
10000000.0  4567000000.0  2214000.0  0.1232  0.005532400000000001  0.0037064000000000003
11000000.0  4230999999.9999995  2033000.0  0.1459  0.006453800000000001  0.004362700000000001
12000000.0  3946000000.0  1880000.0  0.1703  0.007382100000000001  0.0050654
13000000.0  3700000000.0  1749000.0  0.19640000000000002  0.008322000000000001  0.005813700000000001
14000000.0  3486000000.0  1636000.0  0.2242  0.0092762  0.0066069000000000015
15000000.0  3297000000.0  1537000.0  0.25370000000000004  0.0102  0.0074441
16000000.0  3129000000.0  1450000.0  0.2847  0.011200000000000002  0.0083248
17000000.0  2980000000.0  1373000.0  0.3174  0.0122  0.009248500000000002
18000000.0  2844999999.9999995  1304000.0  0.3517  0.013300000000000001  0.0102
20000000.0  2613000000.0  1185000.0  0.42490000000000006  0.017  0.0123
22500000.0  2375000000.0  1066000.0  0.5251  0.022400000000000003  0.0151
25000000.0  2181000000.0  968500.0  0.6348  0.027400000000000004  0.0181
27500000.0  2019000000.0  888300.0  0.7537  0.032400000000000005  0.021400000000000002
30000000.0  1882000000.0  820800.0  0.8818000000000001  0.0374  0.024900000000000002
32500000.0  1764000000.0  763200.0  1.0187000000000002  0.0424  0.028700000000000003
35000000.0  1661999999.9999998  713500.0  1.1645  0.0475  0.0327
37500000.0  1573000000.0  670100.0  1.3188  0.0526  0.0369
40000000.0  1493000000.0  631800.0  1.4816999999999998  0.057800000000000004  0.041299999999999996
45000000.0  1359000000.0  567500.0  1.8321  0.0768  0.050800000000000005
50000000.0  1250000000.0  515500.0  2.215  0.0947  0.0611
55000000.0  1160000000.0  472600.0  2.6297  0.11220000000000001  0.0722
60000000.0  1083000000.0  436500.0  3.0751999999999997  0.1295  0.084
65000000.0  1017000000.0  405700.0  3.5507999999999997  0.1468  0.0966
70000000.0  960600000.0000001  379100.0  4.0558  0.1642  0.1099
80000000.0  867000000.0  335500.0  5.1501  0.2274  0.1385
90000000.0  793000000.0  301100.0  6.3546000000000005  0.28600000000000003  0.1698
100000000.0  732900000.0  273400.0  7.6645  0.34270000000000006  0.2036
110000000.0  683200000.0  250500.0  9.075800000000001  0.39880000000000004  0.2396
120000000.0  641400000.0  231300.0  1.06  0.4546  0.2779
130000000.0  605600000.0  214800.0  1.22  0.5105  0.31829999999999997
140000000.0  574800000.0  200700.0  1.39  0.5666  0.3607
150000000.0  547800000.0  188400.0  1.57  0.6228  0.40490000000000004
160000000.0  524100000.0  177500.0  1.75  0.6794  0.4509
170000000.0  503100000.0  167900.0  1.95  0.7362000000000001  0.4987
180000000.0  484300000.0  159200.0  2.15  0.7933  0.5479999999999999
200000000.0  452100000.0  144500.0  2.58  1.0031999999999999  0.6513
225000000.0  419800000.00000006  129600.0  3.15  1.2974  0.7881999999999999
250000000.0  393700000.0  117599.99999999999  3.76  1.5691  0.9328000000000001
